Year,team,conference,total.games,total.wins,total.losses,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownConversions,thirdDowns,totalYards,turnovers,sacks,tacklesForLoss,division,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
2018,Georgia State,Sun Belt,12,2,10,243.0,16.0,27.0,12.0,5.0,12.0,1.0,46.0,6.0,0.0,346.0,17.0,2481.0,352.0,207.0,6.0,15.0,50.0,530.0,23870.0,1.0,159.0,11.0,462.0,20.0,2066.0,66.0,160.0,4547.0,18.0,13.0,43.0,,0,8,1,7,0,6,2,4,0,6,0,6,0
2018,Georgia Tech,ACC,13,7,6,275.0,18.0,34.0,13.0,13.0,13.0,2.0,231.0,4.0,2.0,643.0,29.0,1089.0,126.0,56.0,12.0,7.0,47.0,459.0,26097.0,0.0,91.0,13.0,745.0,46.0,4225.0,73.0,164.0,5314.0,17.0,16.0,54.0,Coastal,0,8,5,3,0,6,4,2,0,6,3,3,0
2018,Hawai'i,Mountain West,14,8,6,302.0,22.0,38.0,9.0,6.0,14.0,0.0,17.0,12.0,0.0,866.0,40.0,4344.0,545.0,320.0,4.0,43.0,83.0,737.0,24371.0,1.0,173.0,21.0,416.0,11.0,1525.0,59.0,178.0,5869.0,21.0,29.0,68.0,West,0,8,5,3,0,7,5,2,0,6,3,3,0
2018,Houston,American Athletic,13,8,5,333.0,14.0,28.0,10.0,9.0,13.0,2.0,236.0,9.0,0.0,484.0,23.0,3841.0,474.0,284.0,14.0,45.0,86.0,672.0,19507.0,0.0,199.0,18.0,534.0,29.0,2815.0,89.0,194.0,6656.0,19.0,23.0,87.0,West,0,8,5,3,0,6,5,1,0,6,3,3,0
2018,Illinois,Big Ten,12,4,8,233.0,8.0,14.0,10.0,5.0,12.0,0.0,159.0,14.0,0.0,666.0,40.0,1988.0,329.0,177.0,15.0,10.0,76.0,781.0,20566.0,1.0,98.0,20.0,493.0,25.0,2931.0,58.0,168.0,4919.0,24.0,21.0,67.0,West,0,9,2,7,0,6,3,3,0,5,1,4,0
2018,Indiana,Big Ten,12,5,7,279.0,13.0,27.0,8.0,13.0,12.0,1.0,85.0,13.0,0.0,325.0,18.0,3089.0,480.0,315.0,13.0,20.0,71.0,727.0,20738.0,1.0,147.0,16.0,428.0,17.0,1888.0,78.0,184.0,4977.0,21.0,22.0,68.0,East,0,9,2,7,0,7,3,4,0,5,2,3,0
2018,Iowa,Big Ten,13,9,4,259.0,16.0,24.0,6.0,7.0,13.0,1.0,227.0,11.0,0.0,825.0,29.0,2919.0,407.0,241.0,20.0,27.0,62.0,552.0,25363.0,1.0,272.0,27.0,486.0,19.0,1909.0,83.0,191.0,4828.0,17.0,35.0,72.0,West,0,9,5,4,0,7,5,2,0,5,3,2,0
2018,Iowa State,Big 12,13,8,5,230.0,8.0,16.0,10.0,8.0,13.0,1.0,113.0,9.0,0.0,711.0,33.0,2859.0,339.0,220.0,8.0,17.0,60.0,509.0,20697.0,0.0,164.0,14.0,426.0,20.0,1538.0,63.0,155.0,4397.0,19.0,32.0,90.0,,0,9,6,3,0,7,6,1,0,5,2,3,0
2018,Kansas,Big 12,12,3,9,194.0,6.0,14.0,6.0,11.0,12.0,3.0,304.0,4.0,0.0,429.0,22.0,2127.0,350.0,211.0,16.0,18.0,75.0,645.0,19556.0,0.0,74.0,14.0,382.0,14.0,1740.0,63.0,163.0,3867.0,10.0,21.0,67.0,,0,9,1,8,0,6,2,4,0,6,1,5,0
2018,Kansas State,Big 12,12,5,7,210.0,9.0,20.0,10.0,8.0,12.0,0.0,63.0,7.0,0.0,683.0,39.0,1945.0,290.0,166.0,11.0,12.0,57.0,523.0,21158.0,2.0,218.0,18.0,507.0,20.0,2191.0,62.0,157.0,4136.0,17.0,18.0,50.0,,0,9,3,6,0,7,5,2,0,5,0,5,0
2018,Kent State,Mid-American,12,2,10,247.0,15.0,27.0,10.0,8.0,12.0,0.0,82.0,10.0,0.0,699.0,31.0,2543.0,420.0,247.0,9.0,14.0,108.0,919.0,20032.0,0.0,71.0,18.0,494.0,20.0,2060.0,68.0,200.0,4603.0,20.0,24.0,56.0,East,0,8,1,7,0,5,1,4,0,7,1,6,0
2018,Kentucky,SEC,13,9,4,240.0,9.0,14.0,6.0,11.0,13.0,1.0,204.0,10.0,0.0,517.0,25.0,1871.0,266.0,170.0,9.0,12.0,72.0,652.0,21990.0,2.0,198.0,15.0,499.0,26.0,2499.0,56.0,148.0,4370.0,16.0,38.0,90.0,East,0,8,4,4,0,7,6,1,0,5,2,3,0
2018,LSU,SEC,13,10,3,295.0,9.0,12.0,8.0,8.0,13.0,1.0,126.0,5.0,0.0,444.0,18.0,2969.0,387.0,224.0,17.0,17.0,83.0,793.0,24819.0,0.0,99.0,17.0,563.0,29.0,2258.0,81.0,205.0,5227.0,13.0,32.0,81.0,West,0,8,5,3,0,7,6,1,0,4,2,2,0
2018,Liberty,FBS Independents,12,6,6,277.0,12.0,20.0,6.0,10.0,12.0,2.0,185.0,18.0,0.0,614.0,32.0,3138.0,448.0,245.0,12.0,21.0,51.0,458.0,21240.0,0.0,114.0,14.0,488.0,30.0,1943.0,80.0,191.0,5081.0,24.0,26.0,61.0,,0,0,0,0,0,6,5,1,0,6,1,5,0
2018,Louisiana,Sun Belt,14,7,7,276.0,8.0,19.0,3.0,7.0,14.0,0.0,71.0,14.0,0.0,1207.0,50.0,2878.0,348.0,220.0,8.0,27.0,69.0,616.0,23985.0,0.0,86.0,21.0,553.0,31.0,3062.0,85.0,181.0,5940.0,17.0,26.0,63.0,,0,9,5,4,0,6,5,1,0,7,2,5,0
2018,Louisiana Monroe,Sun Belt,12,6,6,246.0,9.0,16.0,11.0,6.0,12.0,1.0,160.0,12.0,0.0,689.0,37.0,2970.0,387.0,239.0,5.0,17.0,64.0,588.0,19914.0,1.0,93.0,7.0,414.0,22.0,2008.0,63.0,154.0,4978.0,23.0,34.0,81.0,,0,8,4,4,0,5,3,2,0,7,3,4,0
2018,Louisiana Tech,Conference USA,13,8,5,272.0,11.0,20.0,8.0,9.0,13.0,1.0,147.0,11.0,0.0,509.0,27.0,3245.0,476.0,270.0,13.0,16.0,60.0,581.0,23597.0,0.0,110.0,10.0,439.0,22.0,1683.0,75.0,188.0,4928.0,19.0,34.0,87.0,West,0,8,5,3,0,5,3,2,0,7,4,3,0
2018,Louisville,ACC,12,2,10,186.0,8.0,22.0,9.0,7.0,12.0,0.0,81.0,14.0,1.0,983.0,43.0,2369.0,371.0,196.0,6.0,9.0,84.0,723.0,17907.0,0.0,110.0,11.0,365.0,16.0,1499.0,51.0,141.0,3868.0,23.0,11.0,41.0,Atlantic,0,8,0,8,0,7,2,5,0,4,0,4,0
2018,Marshall,Conference USA,13,9,4,236.0,11.0,16.0,11.0,11.0,13.0,1.0,153.0,13.0,0.0,807.0,44.0,2965.0,433.0,240.0,12.0,20.0,77.0,712.0,21007.0,1.0,278.0,26.0,475.0,22.0,2152.0,68.0,174.0,5117.0,24.0,39.0,88.0,East,0,8,6,2,0,6,4,2,0,7,5,2,0
2018,Maryland,Big Ten,12,5,7,202.0,7.0,10.0,9.0,4.0,12.0,3.0,170.0,5.0,2.0,959.0,40.0,1695.0,241.0,125.0,18.0,12.0,100.0,956.0,20820.0,1.0,78.0,18.0,487.0,25.0,2762.0,64.0,160.0,4457.0,14.0,18.0,54.0,East,0,9,3,6,0,6,3,3,0,5,1,4,0
2018,Memphis,American Athletic,14,8,6,343.0,11.0,18.0,7.0,13.0,14.0,2.0,130.0,10.0,1.0,959.0,54.0,3405.0,413.0,256.0,9.0,28.0,100.0,830.0,23921.0,1.0,317.0,31.0,614.0,48.0,3912.0,89.0,191.0,7317.0,17.0,34.0,100.0,West,0,9,5,4,0,7,6,1,0,6,2,4,0
2018,Miami,ACC,13,7,6,221.0,10.0,23.0,12.0,6.0,13.0,2.0,230.0,14.0,0.0,673.0,29.0,2174.0,355.0,181.0,16.0,19.0,73.0,602.0,22550.0,3.0,436.0,22.0,479.0,25.0,2475.0,72.0,178.0,4649.0,26.0,40.0,134.0,Coastal,0,8,4,4,0,6,5,1,0,5,2,3,0
2018,Miami (OH),Mid-American,12,6,6,201.0,17.0,27.0,5.0,8.0,12.0,0.0,30.0,4.0,1.0,775.0,29.0,2301.0,311.0,189.0,7.0,17.0,72.0,636.0,18166.0,0.0,25.0,9.0,382.0,24.0,1764.0,58.0,146.0,4065.0,9.0,26.0,78.0,East,0,8,6,2,0,6,3,3,0,6,3,3,0
2018,Michigan,Big Ten,13,10,3,276.0,9.0,19.0,3.0,6.0,13.0,4.0,274.0,9.0,1.0,533.0,27.0,2761.0,340.0,219.0,11.0,24.0,86.0,806.0,26529.0,1.0,287.0,28.0,547.0,26.0,2643.0,88.0,184.0,5404.0,12.0,34.0,90.0,East,0,9,8,1,0,7,7,0,0,5,3,2,0
2018,Michigan State,Big Ten,13,7,6,263.0,7.0,19.0,8.0,9.0,13.0,1.0,154.0,14.0,0.0,448.0,19.0,2826.0,491.0,254.0,14.0,12.0,78.0,709.0,25612.0,0.0,143.0,22.0,466.0,13.0,1621.0,69.0,206.0,4447.0,22.0,26.0,85.0,East,0,9,5,4,0,7,4,3,0,5,3,2,0
2018,Middle Tennessee,Conference USA,14,8,6,291.0,17.0,32.0,9.0,6.0,14.0,4.0,360.0,11.0,0.0,78.0,5.0,3639.0,485.0,334.0,16.0,29.0,75.0,712.0,25567.0,1.0,115.0,8.0,501.0,15.0,1803.0,75.0,200.0,5442.0,20.0,36.0,92.0,East,0,9,7,2,0,6,5,1,0,7,3,4,0
2018,Minnesota,Big Ten,13,7,6,269.0,10.0,20.0,11.0,10.0,13.0,0.0,88.0,14.0,0.0,679.0,29.0,2714.0,346.0,190.0,11.0,20.0,51.0,508.0,24933.0,2.0,267.0,12.0,522.0,24.0,2225.0,66.0,167.0,4939.0,25.0,21.0,68.0,West,0,9,3,6,0,7,5,2,0,5,1,4,0
2018,Mississippi State,SEC,13,8,5,233.0,6.0,16.0,3.0,6.0,13.0,0.0,102.0,10.0,0.0,437.0,22.0,2264.0,323.0,165.0,13.0,22.0,73.0,687.0,22364.0,0.0,117.0,20.0,514.0,26.0,2906.0,64.0,157.0,5170.0,13.0,35.0,96.0,West,0,8,4,4,0,7,6,1,0,5,2,3,0
2018,Missouri,SEC,13,9,4,319.0,8.0,15.0,7.0,6.0,13.0,1.0,117.0,8.0,0.0,334.0,17.0,3632.0,451.0,281.0,10.0,28.0,90.0,800.0,23871.0,0.0,52.0,20.0,553.0,27.0,2631.0,96.0,207.0,6263.0,15.0,27.0,76.0,East,0,8,5,3,0,7,6,1,0,5,3,2,0
2018,NC State,ACC,13,9,4,287.0,10.0,17.0,7.0,7.0,13.0,1.0,113.0,10.0,0.0,375.0,18.0,3717.0,453.0,303.0,10.0,21.0,58.0,556.0,23868.0,0.0,125.0,14.0,448.0,24.0,1694.0,77.0,170.0,5411.0,17.0,35.0,83.0,Atlantic,0,8,5,3,0,7,6,1,0,5,3,2,0
2018,Navy,American Athletic,13,3,10,233.0,22.0,36.0,12.0,12.0,13.0,0.0,139.0,5.0,0.0,339.0,21.0,947.0,129.0,54.0,9.0,5.0,48.0,390.0,26028.0,0.0,106.0,14.0,732.0,37.0,3590.0,70.0,184.0,4537.0,17.0,10.0,37.0,West,0,8,2,6,0,5,3,2,0,6,0,6,0
2018,Nebraska,Big Ten,12,4,8,277.0,9.0,20.0,11.0,9.0,12.0,0.0,16.0,11.0,0.0,515.0,32.0,2966.0,404.0,257.0,11.0,19.0,91.0,860.0,19969.0,1.0,153.0,17.0,464.0,25.0,2508.0,58.0,156.0,5474.0,22.0,25.0,71.0,West,0,9,3,6,0,7,4,3,0,5,0,5,0
2018,Nevada,Mountain West,13,8,5,272.0,16.0,30.0,10.0,7.0,13.0,1.0,141.0,17.0,0.0,293.0,16.0,3595.0,492.0,294.0,11.0,25.0,77.0,738.0,22736.0,1.0,213.0,19.0,436.0,24.0,1975.0,60.0,185.0,5570.0,27.0,35.0,103.0,West,0,8,5,3,0,6,4,2,0,6,3,3,0
2018,New Mexico,Mountain West,12,3,9,178.0,2.0,9.0,8.0,13.0,12.0,1.0,213.0,16.0,0.0,329.0,21.0,1776.0,263.0,138.0,8.0,16.0,50.0,536.0,17638.0,1.0,321.0,16.0,438.0,13.0,1519.0,54.0,149.0,3295.0,24.0,26.0,66.0,Mountain,0,8,1,7,0,6,1,5,0,6,2,4,0
2018,New Mexico State,FBS Independents,12,3,9,245.0,10.0,21.0,9.0,10.0,12.0,2.0,124.0,16.0,3.0,758.0,36.0,3124.0,537.0,297.0,6.0,16.0,76.0,634.0,17907.0,2.0,164.0,20.0,353.0,14.0,1270.0,71.0,196.0,4394.0,25.0,28.0,74.0,,0,0,0,0,0,5,2,3,0,7,1,6,0
2018,North Carolina,ACC,11,2,9,234.0,10.0,21.0,9.0,10.0,11.0,0.0,38.0,14.0,0.0,723.0,34.0,2749.0,414.0,243.0,7.0,14.0,66.0,631.0,18648.0,1.0,286.0,21.0,402.0,19.0,2123.0,58.0,168.0,4872.0,23.0,32.0,79.0,Coastal,0,8,1,7,0,5,2,3,0,6,0,6,0
2018,North Texas,Conference USA,13,9,4,320.0,10.0,24.0,8.0,4.0,13.0,2.0,177.0,9.0,1.0,546.0,23.0,3989.0,504.0,321.0,18.0,28.0,57.0,644.0,24351.0,1.0,224.0,18.0,460.0,28.0,1996.0,65.0,176.0,5985.0,17.0,34.0,97.0,West,0,8,5,3,0,6,5,1,0,6,4,2,0
2018,Northern Illinois,Mid-American,14,8,6,255.0,9.0,23.0,8.0,11.0,14.0,1.0,84.0,10.0,0.0,262.0,16.0,2018.0,368.0,221.0,8.0,15.0,82.0,766.0,22117.0,1.0,129.0,22.0,560.0,15.0,2125.0,74.0,197.0,4143.0,18.0,39.0,84.0,West,0,9,7,2,0,5,3,2,0,7,4,3,0
2018,Northwestern,Big Ten,14,9,5,287.0,12.0,32.0,3.0,12.0,14.0,0.0,72.0,16.0,0.0,369.0,17.0,3350.0,527.0,318.0,12.0,17.0,40.0,363.0,25159.0,0.0,131.0,23.0,519.0,25.0,1611.0,86.0,223.0,4961.0,19.0,27.0,79.0,West,0,10,8,2,0,7,3,4,0,5,5,0,0
2018,Notre Dame,FBS Independents,13,12,1,302.0,16.0,25.0,4.0,9.0,13.0,0.0,159.0,13.0,0.0,257.0,14.0,3347.0,418.0,268.0,12.0,23.0,67.0,596.0,22638.0,0.0,220.0,23.0,533.0,27.0,2376.0,83.0,193.0,5723.0,17.0,28.0,67.0,,0,0,0,0,0,6,6,0,0,4,4,0,0
2018,Ohio,Mid-American,13,9,4,318.0,9.0,13.0,11.0,14.0,13.0,0.0,90.0,8.0,1.0,954.0,41.0,2707.0,311.0,185.0,15.0,25.0,64.0,653.0,25946.0,3.0,191.0,20.0,556.0,40.0,3361.0,76.0,156.0,6068.0,19.0,25.0,78.0,East,0,8,6,2,0,6,6,0,0,6,2,4,0
2018,Ohio State,Big Ten,14,13,1,399.0,14.0,21.0,9.0,11.0,14.0,1.0,107.0,8.0,0.0,463.0,26.0,5020.0,559.0,394.0,11.0,50.0,115.0,1040.0,25651.0,2.0,231.0,26.0,566.0,24.0,2460.0,93.0,201.0,7480.0,17.0,41.0,98.0,East,0,10,9,1,0,7,7,0,0,4,3,1,0
2018,Oklahoma,Big 12,14,12,2,367.0,11.0,16.0,5.0,5.0,14.0,0.0,60.0,7.0,0.0,841.0,37.0,4523.0,400.0,273.0,5.0,43.0,86.0,855.0,24266.0,3.0,285.0,19.0,525.0,42.0,3468.0,70.0,139.0,7991.0,12.0,29.0,78.0,,0,10,9,1,0,7,7,0,0,4,4,0,0
2018,Oklahoma State,Big 12,13,7,6,337.0,15.0,24.0,8.0,7.0,13.0,1.0,39.0,13.0,0.0,568.0,29.0,4000.0,491.0,291.0,5.0,33.0,89.0,917.0,21649.0,1.0,123.0,19.0,516.0,30.0,2492.0,86.0,192.0,6492.0,21.0,39.0,96.0,,0,9,3,6,0,7,5,2,0,5,1,4,0
2018,Old Dominion,Conference USA,12,4,8,262.0,15.0,28.0,8.0,5.0,12.0,1.0,97.0,11.0,0.0,675.0,39.0,3307.0,443.0,271.0,7.0,19.0,57.0,545.0,19313.0,1.0,176.0,15.0,390.0,22.0,1548.0,61.0,158.0,4855.0,19.0,22.0,65.0,East,0,8,2,6,0,6,3,3,0,6,1,5,0
2018,Ole Miss,SEC,12,5,7,288.0,8.0,15.0,5.0,8.0,12.0,1.0,116.0,9.0,1.0,438.0,21.0,4157.0,440.0,282.0,7.0,21.0,88.0,803.0,18969.0,0.0,36.0,11.0,418.0,24.0,1971.0,55.0,157.0,6128.0,14.0,23.0,86.0,West,0,8,1,7,0,7,3,4,0,4,1,3,0
2018,Oregon,Pac-12,13,9,4,279.0,17.0,28.0,10.0,6.0,13.0,2.0,99.0,8.0,0.0,686.0,34.0,3222.0,418.0,246.0,17.0,29.0,65.0,623.0,21768.0,1.0,263.0,22.0,527.0,27.0,2335.0,84.0,196.0,5557.0,18.0,26.0,59.0,North,0,9,5,4,0,7,6,1,0,5,2,3,0
2018,Oregon State,Pac-12,12,2,10,263.0,26.0,37.0,9.0,5.0,12.0,0.0,80.0,9.0,0.0,826.0,42.0,2990.0,430.0,259.0,3.0,17.0,67.0,602.0,21727.0,0.0,79.0,11.0,485.0,23.0,1868.0,71.0,196.0,4858.0,18.0,15.0,54.0,North,0,9,1,8,0,6,1,5,0,6,1,5,0
2018,Penn State,Big Ten,13,9,4,278.0,9.0,17.0,11.0,4.0,13.0,0.0,170.0,8.0,0.0,626.0,24.0,2842.0,379.0,205.0,13.0,21.0,60.0,560.0,21488.0,1.0,270.0,33.0,518.0,34.0,2660.0,65.0,174.0,5502.0,19.0,46.0,105.0,East,0,9,6,3,0,7,5,2,0,5,4,1,0
2018,Pittsburgh,ACC,14,7,7,241.0,9.0,20.0,10.0,9.0,14.0,0.0,123.0,6.0,2.0,634.0,26.0,1985.0,315.0,182.0,8.0,12.0,101.0,940.0,28087.0,1.0,158.0,21.0,570.0,30.0,3209.0,67.0,184.0,5194.0,16.0,28.0,77.0,Coastal,0,9,6,3,0,6,5,1,0,6,2,4,0
2018,Purdue,Big Ten,13,6,7,284.0,10.0,19.0,6.0,3.0,13.0,1.0,61.0,13.0,0.0,737.0,40.0,3998.0,509.0,333.0,11.0,28.0,81.0,838.0,23107.0,0.0,80.0,14.0,398.0,20.0,1773.0,70.0,183.0,5771.0,19.0,23.0,51.0,West,0,9,5,4,0,7,3,4,0,5,3,2,0
2018,Rice,Conference USA,13,2,11,210.0,18.0,30.0,6.0,11.0,13.0,0.0,68.0,15.0,0.0,910.0,38.0,2272.0,367.0,197.0,7.0,13.0,58.0,513.0,25466.0,0.0,30.0,6.0,490.0,15.0,1867.0,56.0,194.0,4139.0,21.0,16.0,56.0,West,0,8,1,7,0,6,2,4,0,7,0,7,0
2018,Rutgers,Big Ten,12,1,11,182.0,9.0,19.0,7.0,6.0,12.0,0.0,26.0,22.0,0.0,583.0,31.0,1585.0,349.0,170.0,9.0,5.0,75.0,748.0,20816.0,0.0,55.0,11.0,422.0,12.0,1610.0,55.0,172.0,3195.0,29.0,16.0,60.0,East,0,9,0,9,0,7,1,6,0,5,0,5,0
2018,SMU,American Athletic,12,5,7,240.0,20.0,34.0,7.0,11.0,12.0,0.0,-3.0,7.0,1.0,1023.0,41.0,3245.0,466.0,267.0,12.0,28.0,62.0,544.0,19598.0,0.0,184.0,22.0,400.0,17.0,1393.0,61.0,184.0,4638.0,14.0,25.0,89.0,West,0,8,4,4,0,6,3,3,0,6,2,4,0
2018,San Diego State,Mountain West,13,7,6,225.0,10.0,18.0,11.0,5.0,13.0,0.0,67.0,6.0,0.0,631.0,32.0,2433.0,311.0,166.0,10.0,14.0,94.0,862.0,23568.0,1.0,131.0,24.0,519.0,16.0,2102.0,63.0,180.0,4535.0,17.0,26.0,68.0,West,0,8,4,4,0,7,5,2,0,5,2,3,0
2018,San José State,Mountain West,12,1,11,200.0,4.0,14.0,6.0,7.0,12.0,1.0,220.0,13.0,0.0,877.0,40.0,3131.0,449.0,258.0,13.0,21.0,82.0,655.0,19122.0,1.0,157.0,14.0,356.0,8.0,738.0,61.0,186.0,3869.0,19.0,11.0,59.0,West,0,8,1,7,0,5,1,4,0,6,0,6,0
2018,South Alabama,Sun Belt,12,3,9,175.0,15.0,24.0,10.0,6.0,12.0,1.0,115.0,8.0,0.0,710.0,34.0,2031.0,272.0,168.0,12.0,17.0,90.0,848.0,17693.0,0.0,29.0,5.0,407.0,13.0,1521.0,47.0,148.0,3552.0,18.0,18.0,55.0,,0,8,2,6,0,6,3,3,0,6,0,6,0
2018,South Carolina,SEC,13,7,6,281.0,11.0,26.0,7.0,10.0,13.0,1.0,54.0,14.0,1.0,813.0,38.0,3547.0,443.0,272.0,6.0,32.0,82.0,694.0,19509.0,0.0,95.0,12.0,443.0,15.0,2003.0,70.0,168.0,5550.0,21.0,23.0,72.0,East,0,8,4,4,0,7,5,2,0,5,2,3,0
2018,South Florida,American Athletic,13,7,6,238.0,8.0,13.0,8.0,10.0,13.0,0.0,163.0,11.0,2.0,1088.0,45.0,2830.0,383.0,223.0,11.0,17.0,83.0,742.0,17933.0,0.0,82.0,19.0,482.0,24.0,2414.0,65.0,163.0,5244.0,19.0,29.0,88.0,East,0,8,3,5,0,7,4,3,0,5,2,3,0
2018,Southern Mississippi,Conference USA,11,6,5,189.0,7.0,15.0,10.0,8.0,11.0,1.0,220.0,12.0,0.0,522.0,25.0,2377.0,355.0,244.0,12.0,15.0,48.0,416.0,17870.0,1.0,220.0,20.0,368.0,10.0,1101.0,52.0,134.0,3478.0,22.0,18.0,57.0,West,0,8,5,3,0,6,5,1,0,5,1,4,0
2018,Stanford,Pac-12,13,9,4,249.0,8.0,12.0,4.0,8.0,13.0,0.0,113.0,11.0,0.0,695.0,32.0,3531.0,423.0,270.0,11.0,29.0,70.0,518.0,23360.0,0.0,245.0,24.0,384.0,16.0,1403.0,66.0,169.0,4934.0,15.0,36.0,71.0,North,0,9,6,3,0,6,4,2,0,6,4,2,0
2018,Syracuse,ACC,13,10,3,278.0,8.0,15.0,6.0,12.0,13.0,0.0,93.0,12.0,0.0,556.0,29.0,3284.0,427.0,248.0,17.0,22.0,87.0,728.0,21356.0,2.0,343.0,20.0,538.0,33.0,2327.0,75.0,190.0,5611.0,18.0,41.0,89.0,Atlantic,0,8,6,2,0,6,6,0,0,5,3,2,0
2018,TCU,Big 12,13,7,6,230.0,5.0,16.0,11.0,9.0,13.0,0.0,187.0,15.0,0.0,550.0,32.0,2589.0,388.0,223.0,11.0,17.0,48.0,428.0,21663.0,2.0,327.0,18.0,453.0,13.0,1878.0,65.0,177.0,4467.0,26.0,31.0,78.0,,0,9,4,5,0,6,4,2,0,5,2,3,0
2018,Temple,American Athletic,13,8,5,276.0,13.0,27.0,6.0,11.0,13.0,4.0,235.0,19.0,1.0,1113.0,49.0,3297.0,443.0,252.0,18.0,20.0,95.0,911.0,22046.0,3.0,295.0,23.0,493.0,28.0,2029.0,72.0,185.0,5326.0,25.0,36.0,82.0,East,0,8,7,1,0,6,4,2,0,6,4,2,0
2018,Tennessee,SEC,12,5,7,192.0,5.0,11.0,11.0,6.0,12.0,2.0,128.0,5.0,0.0,374.0,18.0,2356.0,297.0,176.0,9.0,15.0,68.0,558.0,21010.0,2.0,192.0,15.0,419.0,15.0,1549.0,60.0,156.0,3905.0,16.0,25.0,69.0,East,0,8,2,6,0,7,4,3,0,4,1,3,0
2018,Texas,Big 12,14,10,4,324.0,13.0,15.0,4.0,8.0,14.0,0.0,149.0,6.0,0.0,427.0,22.0,3617.0,475.0,309.0,12.0,28.0,100.0,853.0,26932.0,1.0,183.0,15.0,568.0,24.0,2134.0,96.0,207.0,5751.0,10.0,33.0,99.0,,0,10,7,3,0,6,5,1,0,4,3,1,0
2018,Texas A&M,SEC,13,9,4,336.0,5.0,10.0,8.0,4.0,13.0,1.0,115.0,9.0,1.0,550.0,22.0,3275.0,439.0,253.0,7.0,25.0,79.0,653.0,26806.0,0.0,209.0,24.0,537.0,28.0,2854.0,70.0,169.0,6129.0,17.0,39.0,99.0,West,0,8,5,3,0,7,6,1,0,4,1,3,0
2018,Texas State,Sun Belt,12,3,9,208.0,7.0,14.0,11.0,9.0,12.0,1.0,74.0,12.0,0.0,666.0,30.0,2188.0,330.0,193.0,6.0,15.0,72.0,590.0,19993.0,0.0,201.0,17.0,447.0,15.0,1766.0,53.0,166.0,3954.0,23.0,15.0,58.0,,0,8,1,7,0,6,2,4,0,6,1,5,0
2018,Texas Tech,Big 12,12,5,7,319.0,11.0,18.0,7.0,6.0,12.0,1.0,179.0,15.0,0.0,830.0,35.0,4231.0,535.0,361.0,12.0,28.0,93.0,892.0,21625.0,0.0,124.0,13.0,437.0,26.0,1591.0,86.0,182.0,5822.0,22.0,28.0,70.0,,0,9,3,6,0,6,3,3,0,4,2,2,0
2018,Toledo,Mid-American,13,7,6,300.0,9.0,20.0,7.0,9.0,13.0,2.0,115.0,11.0,1.0,755.0,39.0,2963.0,394.0,220.0,12.0,32.0,98.0,911.0,22877.0,3.0,474.0,36.0,533.0,30.0,2809.0,65.0,176.0,5772.0,18.0,32.0,90.0,West,0,8,5,3,0,7,5,2,0,5,2,3,0
2018,Troy,Sun Belt,13,10,3,248.0,11.0,23.0,13.0,12.0,13.0,1.0,322.0,8.0,1.0,925.0,37.0,2799.0,373.0,248.0,18.0,25.0,91.0,727.0,23433.0,1.0,220.0,23.0,483.0,21.0,2269.0,69.0,182.0,5068.0,21.0,39.0,100.0,,0,8,7,1,0,6,5,1,0,6,4,2,0
2018,Tulane,American Athletic,13,7,6,227.0,9.0,26.0,11.0,6.0,13.0,1.0,104.0,7.0,0.0,788.0,35.0,2319.0,290.0,148.0,11.0,15.0,81.0,753.0,23263.0,0.0,100.0,23.0,551.0,24.0,2469.0,63.0,175.0,4788.0,18.0,41.0,83.0,West,0,8,5,3,0,6,4,2,0,6,2,4,0
2018,Tulsa,American Athletic,12,3,9,242.0,18.0,31.0,14.0,12.0,12.0,0.0,73.0,10.0,0.0,546.0,30.0,2125.0,317.0,171.0,9.0,13.0,86.0,761.0,20729.0,0.0,149.0,12.0,582.0,23.0,2408.0,86.0,200.0,4533.0,24.0,14.0,59.0,West,0,8,2,6,0,6,3,3,0,6,0,6,0
2018,UAB,Conference USA,14,11,3,299.0,5.0,13.0,4.0,10.0,14.0,1.0,39.0,16.0,0.0,621.0,29.0,2862.0,340.0,191.0,9.0,15.0,95.0,1020.0,27519.0,1.0,213.0,20.0,622.0,32.0,2815.0,85.0,190.0,5677.0,20.0,43.0,107.0,West,0,9,8,1,0,6,6,0,0,7,4,3,0
2018,UCF,American Athletic,13,12,1,347.0,13.0,21.0,7.0,14.0,13.0,2.0,226.0,7.0,0.0,485.0,27.0,3347.0,392.0,224.0,14.0,29.0,96.0,843.0,19639.0,0.0,190.0,20.0,594.0,42.0,3448.0,86.0,173.0,6795.0,14.0,28.0,105.0,East,0,9,9,0,0,8,8,0,0,4,4,0,0
